cam_ID,rec_ID,timestamp,label,confidence,track_ID,track_status,x_min,y_min,x_max,y_max
raspberrypi,24,2024-12-21T10:54:01.837921,insect,0.86,12,TRACKED,0.7218,0.7567,0.7495,0.8226
raspberrypi,24,2024-12-21T10:54:02.849675,insect,0.85,12,TRACKED,0.7221,0.7575,0.7487,0.822
raspberrypi,24,2024-12-21T10:54:03.862656,insect,0.84,12,TRACKED,0.7219,0.7551,0.7482,0.8217
raspberrypi,24,2024-12-21T10:54:04.875958,insect,0.83,12,TRACKED,0.7216,0.7558,0.7475,0.8227
raspberrypi,24,2024-12-21T10:54:05.889235,insect,0.8,12,TRACKED,0.7218,0.7552,0.7473,0.8231
raspberrypi,24,2024-12-21T10:54:06.901712,insect,0.76,12,TRACKED,0.722,0.7542,0.7467,0.8227
raspberrypi,24,2024-12-21T10:54:07.913888,insect,0.7,12,TRACKED,0.7229,0.755,0.7465,0.8229
raspberrypi,24,2024-12-21T10:54:08.927668,insect,0.7,12,TRACKED,0.7229,0.754,0.7465,0.822
raspberrypi,24,2024-12-21T10:54:09.939884,insect,0.77,12,TRACKED,0.7224,0.7533,0.747,0.8217
raspberrypi,24,2024-12-21T10:54:10.952362,insect,0.79,12,TRACKED,0.7216,0.7541,0.7477,0.8225
raspberrypi,24,2024-12-21T10:54:11.964667,insect,0.84,12,TRACKED,0.7202,0.7541,0.7484,0.8217
raspberrypi,24,2024-12-21T10:54:12.976922,insect,0.85,12,TRACKED,0.7204,0.7543,0.7471,0.8206
raspberrypi,24,2024-12-21T10:54:13.989106,insect,0.86,12,TRACKED,0.7198,0.7544,0.7472,0.8199
raspberrypi,24,2024-12-21T10:54:15.003731,insect,0.86,12,TRACKED,0.7194,0.7562,0.7478,0.8192
raspberrypi,24,2024-12-21T10:54:16.015939,insect,0.86,12,TRACKED,0.72,0.7569,0.7481,0.8189
raspberrypi,24,2024-12-21T10:54:17.030008,insect,0.86,12,TRACKED,0.7184,0.7551,0.7468,0.8178
raspberrypi,24,2024-12-21T10:54:18.042221,insect,0.85,12,TRACKED,0.7182,0.7549,0.7459,0.8168
raspberrypi,24,2024-12-21T10:54:19.054686,insect,0.85,12,TRACKED,0.7189,0.7544,0.7452,0.8178
raspberrypi,24,2024-12-21T10:54:20.066689,insect,0.84,12,TRACKED,0.7193,0.7538,0.7449,0.8196
raspberrypi,24,2024-12-21T10:54:21.078823,insect,0.83,12,TRACKED,0.7204,0.7481,0.7452,0.8125
raspberrypi,24,2024-12-21T10:54:22.091515,insect,0.82,12,TRACKED,0.7197,0.7422,0.7441,0.8094
raspberrypi,24,2024-12-21T10:54:23.103695,insect,0.75,12,TRACKED,0.7187,0.7301,0.7447,0.8002
raspberrypi,24,2024-12-21T10:54:24.116438,insect,0.78,12,TRACKED,0.7213,0.7122,0.7448,0.7886
raspberrypi,24,2024-12-21T10:54:25.128774,insect,0.79,12,TRACKED,0.7216,0.6981,0.7445,0.7679
raspberrypi,24,2024-12-21T10:54:26.141117,insect,0.85,12,TRACKED,0.7146,0.6802,0.741,0.7492
raspberrypi,24,2024-12-21T10:54:27.153134,insect,0.83,12,TRACKED,0.7075,0.6653,0.7361,0.7271
raspberrypi,24,2024-12-21T10:54:28.165708,insect,0.84,12,TRACKED,0.7026,0.6556,0.7303,0.7172
raspberrypi,24,2024-12-21T10:54:29.178296,insect,0.84,12,TRACKED,0.6933,0.6422,0.7223,0.7002
raspberrypi,24,2024-12-21T10:54:30.190503,insect,0.78,12,TRACKED,0.6891,0.6517,0.7169,0.6942
raspberrypi,24,2024-12-21T10:54:31.202885,insect,0.87,12,TRACKED,0.6785,0.6471,0.7089,0.7095
raspberrypi,24,2024-12-21T10:54:32.216745,insect,0.86,12,TRACKED,0.6686,0.6542,0.7002,0.7231
raspberrypi,24,2024-12-21T10:54:33.230805,insect,0.85,12,TRACKED,0.668,0.6735,0.6996,0.725
raspberrypi,24,2024-12-21T10:54:34.242103,insect,0.84,12,TRACKED,0.6692,0.6746,0.6984,0.7289
raspberrypi,24,2024-12-21T10:54:35.252668,insect,0.85,12,TRACKED,0.6708,0.6732,0.6973,0.7366
raspberrypi,24,2024-12-21T10:54:36.264126,insect,0.83,12,TRACKED,0.669,0.68,0.6936,0.7504
raspberrypi,24,2024-12-21T10:54:37.275138,insect,0.81,12,TRACKED,0.668,0.6976,0.6907,0.7654
raspberrypi,24,2024-12-21T10:54:38.288055,insect,0.81,12,TRACKED,0.6661,0.71,0.6917,0.7799
raspberrypi,24,2024-12-21T10:54:39.300775,insect,0.73,12,TRACKED,0.6659,0.7207,0.6891,0.792
raspberrypi,24,2024-12-21T10:54:40.313055,insect,0.69,12,TRACKED,0.6631,0.7367,0.6871,0.8069
raspberrypi,24,2024-12-21T10:54:41.325147,insect,0.83,12,TRACKED,0.6569,0.7637,0.682,0.837
raspberrypi,24,2024-12-21T10:54:42.336718,insect,0.86,12,TRACKED,0.6521,0.7854,0.6782,0.8587
raspberrypi,24,2024-12-21T10:54:43.348375,insect,0.85,12,TRACKED,0.6447,0.8011,0.6724,0.8687
raspberrypi,24,2024-12-21T10:54:44.360887,insect,0.81,12,TRACKED,0.6388,0.8098,0.6661,0.8827
raspberrypi,24,2024-12-21T10:54:45.375781,insect,0.8,12,TRACKED,0.6386,0.81,0.666,0.8824
raspberrypi,24,2024-12-21T10:54:46.389250,insect,0.81,12,TRACKED,0.6388,0.8101,0.6661,0.8829
raspberrypi,24,2024-12-21T10:54:47.401089,insect,0.88,12,TRACKED,0.6277,0.8302,0.6589,0.8914
raspberrypi,24,2024-12-21T10:54:48.413466,insect,0.84,12,TRACKED,0.6214,0.84,0.6531,0.8927
raspberrypi,24,2024-12-21T10:54:49.426305,insect,0.64,12,TRACKED,0.6141,0.8443,0.6438,0.8874
raspberrypi,24,2024-12-21T10:54:50.440132,insect,0.85,12,TRACKED,0.6041,0.8407,0.6353,0.8921
raspberrypi,24,2024-12-21T10:54:51.452612,insect,0.85,12,TRACKED,0.5928,0.8283,0.625,0.8832
raspberrypi,24,2024-12-21T10:54:52.465770,insect,0.86,12,TRACKED,0.5776,0.8164,0.6094,0.8732
raspberrypi,24,2024-12-21T10:54:53.479068,insect,0.83,12,TRACKED,0.5611,0.8138,0.5919,0.8638
raspberrypi,24,2024-12-21T10:54:54.492037,insect,0.85,12,TRACKED,0.5485,0.8176,0.5806,0.8784
raspberrypi,24,2024-12-21T10:54:55.504691,insect,0.83,12,TRACKED,0.5389,0.8207,0.572,0.8913
raspberrypi,24,2024-12-21T10:54:56.516251,insect,0.83,12,TRACKED,0.532,0.8341,0.5659,0.8996
raspberrypi,24,2024-12-21T10:54:57.528272,insect,0.86,12,TRACKED,0.5264,0.8485,0.5591,0.915
raspberrypi,24,2024-12-21T10:54:58.540269,insect,0.84,12,TRACKED,0.5134,0.8585,0.5461,0.9281
raspberrypi,24,2024-12-21T10:54:59.552317,insect,0.84,12,TRACKED,0.503,0.8742,0.5341,0.9315
raspberrypi,24,2024-12-21T10:55:00.565698,insect,0.75,12,TRACKED,0.4845,0.8705,0.5157,0.9237
raspberrypi,24,2024-12-21T10:55:01.577701,insect,0.81,12,TRACKED,0.4725,0.8616,0.5031,0.9189
raspberrypi,24,2024-12-21T10:55:02.590353,insect,0.85,12,TRACKED,0.4716,0.8495,0.4966,0.9161
raspberrypi,24,2024-12-21T10:55:03.603426,insect,0.84,12,TRACKED,0.4646,0.8339,0.4939,0.9017
raspberrypi,24,2024-12-21T10:55:04.617309,insect,0.85,12,TRACKED,0.4516,0.8339,0.4822,0.889
raspberrypi,24,2024-12-21T10:55:05.629569,insect,0.83,12,TRACKED,0.4469,0.8354,0.4785,0.8867
raspberrypi,24,2024-12-21T10:55:06.642970,insect,0.82,12,TRACKED,0.4372,0.8279,0.469,0.8819
raspberrypi,24,2024-12-21T10:55:07.655293,insect,0.85,12,TRACKED,0.4273,0.8324,0.4602,0.884
raspberrypi,24,2024-12-21T10:55:08.667518,insect,0.87,12,TRACKED,0.4211,0.8339,0.4526,0.8957
raspberrypi,24,2024-12-21T10:55:09.680421,insect,0.82,12,TRACKED,0.4218,0.83,0.4507,0.8993
raspberrypi,24,2024-12-21T10:55:10.692919,insect,0.79,12,TRACKED,0.4219,0.831,0.449,0.8954
raspberrypi,24,2024-12-21T10:55:11.705573,insect,0.81,12,TRACKED,0.4115,0.8386,0.4456,0.9023
raspberrypi,24,2024-12-21T10:55:12.717562,insect,0.87,12,TRACKED,0.4033,0.8498,0.4349,0.9073
raspberrypi,24,2024-12-21T10:55:13.729005,insect,0.87,12,TRACKED,0.3943,0.8485,0.4281,0.9046
raspberrypi,24,2024-12-21T10:55:14.740228,insect,0.82,12,TRACKED,0.3888,0.8452,0.4209,0.897
raspberrypi,24,2024-12-21T10:55:15.754589,insect,0.81,12,TRACKED,0.3863,0.8425,0.4197,0.8976
raspberrypi,24,2024-12-21T10:55:16.766852,insect,0.83,12,TRACKED,0.3797,0.8382,0.4114,0.8938
raspberrypi,24,2024-12-21T10:55:17.782040,insect,0.65,12,TRACKED,0.3685,0.8357,0.4018,0.8877
raspberrypi,24,2024-12-21T10:55:18.794703,insect,0.81,12,TRACKED,0.3629,0.8314,0.3946,0.8862
raspberrypi,24,2024-12-21T10:55:19.807491,insect,0.86,12,TRACKED,0.3531,0.8128,0.3833,0.874
raspberrypi,24,2024-12-21T10:55:20.820009,insect,0.86,12,TRACKED,0.353,0.7949,0.3782,0.8614
raspberrypi,24,2024-12-21T10:55:21.832523,insect,0.88,12,TRACKED,0.3582,0.7833,0.3861,0.8475
raspberrypi,24,2024-12-21T10:55:22.844975,insect,0.85,12,TRACKED,0.3593,0.7865,0.3937,0.844
raspberrypi,24,2024-12-21T10:55:23.857372,insect,0.83,12,TRACKED,0.362,0.7866,0.3923,0.8472
raspberrypi,24,2024-12-21T10:55:24.872369,insect,0.89,12,TRACKED,0.3649,0.7858,0.3981,0.8422
raspberrypi,24,2024-12-21T10:55:25.883661,insect,0.86,12,TRACKED,0.3781,0.7719,0.4098,0.8312
raspberrypi,24,2024-12-21T10:55:26.894587,insect,0.85,12,TRACKED,0.3875,0.7593,0.4194,0.8168
raspberrypi,24,2024-12-21T10:55:27.906702,insect,0.86,12,TRACKED,0.3932,0.7607,0.4264,0.818
raspberrypi,24,2024-12-21T10:55:28.918509,insect,0.84,12,TRACKED,0.4045,0.7537,0.437,0.807
raspberrypi,24,2024-12-21T10:55:29.931483,insect,0.82,12,TRACKED,0.4161,0.7516,0.4469,0.8033
raspberrypi,24,2024-12-21T10:55:30.943417,insect,0.85,12,TRACKED,0.4283,0.7489,0.4609,0.8018
raspberrypi,24,2024-12-21T10:55:31.954306,insect,0.84,12,TRACKED,0.4428,0.7442,0.4734,0.7953
raspberrypi,24,2024-12-21T10:55:32.964884,insect,0.85,12,TRACKED,0.4538,0.7234,0.4841,0.7854
raspberrypi,24,2024-12-21T10:55:33.979242,insect,0.84,12,TRACKED,0.4577,0.7206,0.4869,0.782
raspberrypi,24,2024-12-21T10:55:34.991119,insect,0.83,12,TRACKED,0.4652,0.7193,0.4949,0.7751
raspberrypi,24,2024-12-21T10:55:36.003668,insect,0.85,12,TRACKED,0.476,0.7236,0.5046,0.7824
raspberrypi,24,2024-12-21T10:55:37.015795,insect,0.86,12,TRACKED,0.484,0.7074,0.5146,0.7724
raspberrypi,24,2024-12-21T10:55:38.028441,insect,0.85,12,TRACKED,0.4908,0.6946,0.5214,0.7611
raspberrypi,24,2024-12-21T10:55:39.040293,insect,0.86,12,TRACKED,0.5017,0.6626,0.5297,0.7343
raspberrypi,24,2024-12-21T10:55:40.053688,insect,0.85,12,TRACKED,0.5012,0.6574,0.526,0.7309
raspberrypi,24,2024-12-21T10:55:41.066012,insect,0.85,12,TRACKED,0.4984,0.6543,0.5261,0.7229
raspberrypi,24,2024-12-21T10:55:42.078268,insect,0.86,12,TRACKED,0.4961,0.6488,0.5261,0.7234
raspberrypi,24,2024-12-21T10:55:43.091114,insect,0.77,12,TRACKED,0.5016,0.6504,0.525,0.726
raspberrypi,24,2024-12-21T10:55:44.102949,insect,0.86,12,TRACKED,0.4962,0.6679,0.5285,0.7304
raspberrypi,24,2024-12-21T10:55:45.116778,insect,0.85,12,TRACKED,0.4957,0.6763,0.5299,0.7312
raspberrypi,24,2024-12-21T10:55:46.128048,insect,0.85,12,TRACKED,0.4974,0.6807,0.5265,0.7506
raspberrypi,24,2024-12-21T10:55:47.145331,insect,0.86,12,TRACKED,0.5034,0.6989,0.5302,0.7753
raspberrypi,24,2024-12-21T10:55:48.158811,insect,0.87,12,TRACKED,0.5054,0.7294,0.5323,0.8082
raspberrypi,24,2024-12-21T10:55:49.172818,insect,0.81,12,TRACKED,0.5123,0.766,0.5392,0.8475
raspberrypi,24,2024-12-21T10:55:50.185076,insect,0.87,12,TRACKED,0.52,0.79,0.5481,0.8804
raspberrypi,24,2024-12-21T10:55:51.197589,insect,0.78,12,TRACKED,0.5214,0.7947,0.5489,0.874
raspberrypi,24,2024-12-21T10:55:52.209530,insect,0.85,12,TRACKED,0.5251,0.8074,0.5572,0.881
raspberrypi,24,2024-12-21T10:55:53.222233,insect,0.73,12,TRACKED,0.534,0.822,0.5613,0.8821
raspberrypi,24,2024-12-21T10:55:54.235009,insect,0.8,12,TRACKED,0.5363,0.8286,0.564,0.9109
raspberrypi,24,2024-12-21T10:55:55.247318,insect,0.69,12,TRACKED,0.5405,0.859,0.5633,0.9452
raspberrypi,24,2024-12-21T10:55:56.259495,insect,0.83,12,TRACKED,0.5428,0.8846,0.5696,0.9683
raspberrypi,24,2024-12-21T10:55:57.271631,insect,0.72,12,TRACKED,0.5476,0.9121,0.5706,0.9955
raspberrypi,24,2024-12-21T10:55:58.283581,insect,0.73,12,TRACKED,0.5517,0.9309,0.5754,0.9988
raspberrypi,24,2024-12-21T10:55:59.296484,insect,0.77,12,TRACKED,0.5522,0.9383,0.5774,0.999
raspberrypi,24,2024-12-21T10:56:00.308679,insect,0.73,12,TRACKED,0.5549,0.9446,0.5782,1.0001
raspberrypi,24,2024-12-21T10:56:01.323368,insect,0.66,12,TRACKED,0.5655,0.9625,0.585,1.0005
raspberrypi,24,2024-12-21T10:56:02.338473,insect,0.69,12,TRACKED,0.5665,0.9699,0.5854,1.0
raspberrypi,24,2024-12-21T10:56:03.353845,insect,0.64,12,TRACKED,0.568,0.9779,0.5892,0.9996
raspberrypi,24,2024-12-21T10:56:08.874117,insect,0.55,13,NEW,0.5679,0.9816,0.5857,0.9998
raspberrypi,24,2024-12-21T10:56:24.321220,insect,0.54,14,NEW,0.5679,0.9816,0.586,0.9997
raspberrypi,24,2024-12-21T11:01:01.265367,insect,0.62,16,NEW,0.3179,0.0018,0.3582,0.0747
raspberrypi,24,2024-12-21T11:07:14.600029,insect,0.88,17,NEW,0.5598,0.7916,0.6144,0.8798
raspberrypi,24,2024-12-21T11:20:40.514993,insect,0.5,18,NEW,0.4718,0.9836,0.4917,1.0002
raspberrypi,24,2024-12-21T11:20:41.528040,insect,0.79,18,TRACKED,0.4546,0.9508,0.4813,1.0021
raspberrypi,24,2024-12-21T11:20:42.540817,insect,0.78,18,TRACKED,0.4485,0.9316,0.4745,0.997
raspberrypi,24,2024-12-21T11:20:43.553509,insect,0.79,18,TRACKED,0.4507,0.8815,0.4749,0.9594
raspberrypi,24,2024-12-21T11:20:44.567147,insect,0.72,18,TRACKED,0.4573,0.8274,0.4796,0.9084
raspberrypi,24,2024-12-21T11:20:45.581970,insect,0.61,18,TRACKED,0.4673,0.774,0.4875,0.8398
raspberrypi,24,2024-12-21T11:20:46.595559,insect,0.71,18,TRACKED,0.4731,0.7239,0.4958,0.7942
raspberrypi,24,2024-12-21T11:20:47.608756,insect,0.83,18,TRACKED,0.4734,0.6741,0.497,0.7487
raspberrypi,24,2024-12-21T11:20:48.621451,insect,0.86,18,TRACKED,0.4641,0.633,0.4923,0.7043
raspberrypi,24,2024-12-21T11:20:49.633958,insect,0.88,18,TRACKED,0.4703,0.6287,0.497,0.7044
raspberrypi,24,2024-12-21T11:20:50.647371,insect,0.85,18,TRACKED,0.4691,0.642,0.501,0.7008
raspberrypi,24,2024-12-21T11:20:51.660131,insect,0.86,18,TRACKED,0.4763,0.6538,0.5051,0.7196
raspberrypi,24,2024-12-21T11:20:52.672785,insect,0.82,18,TRACKED,0.4859,0.6665,0.5143,0.7411
raspberrypi,24,2024-12-21T11:20:53.685955,insect,0.86,18,TRACKED,0.4842,0.6832,0.5141,0.7482
raspberrypi,24,2024-12-21T11:20:54.698912,insect,0.86,18,TRACKED,0.4901,0.6963,0.5183,0.7662
raspberrypi,24,2024-12-21T11:20:55.711556,insect,0.86,18,TRACKED,0.4943,0.7272,0.5195,0.8039
raspberrypi,24,2024-12-21T11:20:56.724648,insect,0.87,18,TRACKED,0.4996,0.7771,0.5272,0.8497
raspberrypi,24,2024-12-21T11:20:57.736898,insect,0.83,18,TRACKED,0.5059,0.8107,0.5309,0.8833
raspberrypi,24,2024-12-21T11:20:58.749662,insect,0.84,18,TRACKED,0.5059,0.8588,0.5284,0.9309
raspberrypi,24,2024-12-21T11:20:59.761890,insect,0.54,18,TRACKED,0.4977,0.8908,0.5293,0.9694
raspberrypi,24,2024-12-21T11:21:00.774068,insect,0.67,18,TRACKED,0.4863,0.943,0.5117,1.0024
