cam_ID,rec_ID,timestamp,label,confidence,track_ID,track_status,x_min,y_min,x_max,y_max
raspberrypi,21,2024-12-20T14:10:46.967620,insect,0.58,70,TRACKED,0.2721,0.2105,0.2919,0.2533
raspberrypi,21,2024-12-20T14:10:47.999409,insect,0.52,70,TRACKED,0.263,0.2618,0.2804,0.2989
raspberrypi,21,2024-12-20T14:10:49.672732,insect,0.52,71,NEW,0.2545,0.3654,0.2723,0.4026
raspberrypi,21,2024-12-20T14:10:51.267870,insect,0.51,73,NEW,0.2801,0.3619,0.2985,0.392
raspberrypi,21,2024-12-20T14:10:52.286811,insect,0.53,77,NEW,0.2992,0.3572,0.3184,0.3844
raspberrypi,21,2024-12-20T14:10:53.298942,insect,0.67,79,TRACKED,0.303,0.3576,0.3197,0.3885
raspberrypi,21,2024-12-20T14:10:54.310484,insect,0.63,79,TRACKED,0.3038,0.3573,0.3198,0.3913
raspberrypi,21,2024-12-20T14:10:55.322381,insect,0.62,79,TRACKED,0.3039,0.36,0.3204,0.3901
raspberrypi,21,2024-12-20T14:10:56.335123,insect,0.64,79,TRACKED,0.3043,0.3605,0.321,0.3927
raspberrypi,21,2024-12-20T14:10:57.346660,insect,0.64,79,TRACKED,0.304,0.3596,0.3202,0.3915
raspberrypi,21,2024-12-20T14:10:58.358373,insect,0.62,79,TRACKED,0.3042,0.3608,0.3206,0.3912
raspberrypi,21,2024-12-20T14:10:59.370842,insect,0.62,79,TRACKED,0.3034,0.3597,0.32,0.3923
raspberrypi,21,2024-12-20T14:11:00.383500,insect,0.62,79,TRACKED,0.3037,0.3602,0.3197,0.3913
raspberrypi,21,2024-12-20T14:11:01.396530,insect,0.62,79,TRACKED,0.3038,0.3607,0.3201,0.3901
raspberrypi,21,2024-12-20T14:11:02.408344,insect,0.61,79,TRACKED,0.3039,0.3608,0.32,0.3908
raspberrypi,21,2024-12-20T14:11:03.419859,insect,0.62,79,TRACKED,0.3038,0.36,0.32,0.3911
raspberrypi,21,2024-12-20T14:11:04.431717,insect,0.63,79,TRACKED,0.3037,0.36,0.3202,0.3905
raspberrypi,21,2024-12-20T14:11:05.443767,insect,0.63,79,TRACKED,0.3039,0.3605,0.3201,0.3905
raspberrypi,21,2024-12-20T14:11:06.457720,insect,0.64,79,TRACKED,0.3039,0.3603,0.3201,0.3905
raspberrypi,21,2024-12-20T14:11:07.469982,insect,0.63,79,TRACKED,0.3036,0.3601,0.3202,0.3912
raspberrypi,21,2024-12-20T14:11:08.481988,insect,0.64,79,TRACKED,0.3038,0.3606,0.3198,0.3901
raspberrypi,21,2024-12-20T14:11:09.494647,insect,0.63,79,TRACKED,0.304,0.3608,0.3202,0.3906
raspberrypi,21,2024-12-20T14:11:10.506636,insect,0.64,79,TRACKED,0.3032,0.3606,0.3198,0.3904
raspberrypi,21,2024-12-20T14:11:11.519014,insect,0.65,79,TRACKED,0.3037,0.3602,0.3203,0.3908
raspberrypi,21,2024-12-20T14:11:12.530396,insect,0.63,79,TRACKED,0.3039,0.3609,0.3202,0.3908
raspberrypi,21,2024-12-20T14:11:13.542342,insect,0.63,79,TRACKED,0.3035,0.3606,0.3199,0.3908
raspberrypi,21,2024-12-20T14:11:14.555304,insect,0.62,79,TRACKED,0.3038,0.3608,0.3201,0.3906
raspberrypi,21,2024-12-20T14:11:15.568255,insect,0.62,79,TRACKED,0.3038,0.3602,0.3195,0.3911
raspberrypi,21,2024-12-20T14:11:16.580239,insect,0.62,79,TRACKED,0.3039,0.3607,0.3203,0.3903
raspberrypi,21,2024-12-20T14:11:17.594311,insect,0.64,79,TRACKED,0.304,0.3609,0.3202,0.3902
raspberrypi,21,2024-12-20T14:11:18.607096,insect,0.63,79,TRACKED,0.3036,0.3602,0.3198,0.3908
raspberrypi,21,2024-12-20T14:11:19.621366,insect,0.6,79,TRACKED,0.304,0.3602,0.3198,0.3909
raspberrypi,21,2024-12-20T14:11:20.634653,insect,0.62,79,TRACKED,0.3039,0.3605,0.3204,0.391
raspberrypi,21,2024-12-20T14:11:21.647160,insect,0.63,79,TRACKED,0.304,0.3609,0.3198,0.3908
raspberrypi,21,2024-12-20T14:11:22.659134,insect,0.64,79,TRACKED,0.3038,0.3609,0.3203,0.39
raspberrypi,21,2024-12-20T14:11:23.671439,insect,0.63,79,TRACKED,0.3035,0.3612,0.3202,0.3896
raspberrypi,21,2024-12-20T14:11:24.683784,insect,0.61,79,TRACKED,0.3042,0.362,0.3202,0.3899
raspberrypi,21,2024-12-20T14:11:25.696103,insect,0.61,79,TRACKED,0.3041,0.3614,0.3201,0.3899
raspberrypi,21,2024-12-20T14:11:26.709733,insect,0.61,79,TRACKED,0.3039,0.3614,0.32,0.3895
raspberrypi,21,2024-12-20T14:11:27.721682,insect,0.62,79,TRACKED,0.304,0.3614,0.3203,0.39
raspberrypi,21,2024-12-20T14:11:28.738034,insect,0.58,79,TRACKED,0.3042,0.3619,0.3202,0.3896
raspberrypi,21,2024-12-20T14:11:29.751219,insect,0.62,79,TRACKED,0.3038,0.3612,0.3204,0.3892
raspberrypi,21,2024-12-20T14:11:30.764539,insect,0.59,79,TRACKED,0.3037,0.3612,0.3198,0.3896
raspberrypi,21,2024-12-20T14:11:31.777525,insect,0.63,79,TRACKED,0.3036,0.3598,0.3201,0.3901
raspberrypi,21,2024-12-20T14:11:32.790283,insect,0.63,79,TRACKED,0.3038,0.361,0.3198,0.3903
raspberrypi,21,2024-12-20T14:11:33.802523,insect,0.58,79,TRACKED,0.3035,0.3606,0.3196,0.3902
raspberrypi,21,2024-12-20T14:11:34.815227,insect,0.61,79,TRACKED,0.3038,0.3606,0.3198,0.3902
raspberrypi,21,2024-12-20T14:11:35.829941,insect,0.61,79,TRACKED,0.3035,0.3613,0.3197,0.3897
raspberrypi,21,2024-12-20T14:11:36.845094,insect,0.64,79,TRACKED,0.3046,0.3611,0.3218,0.3887
raspberrypi,21,2024-12-20T14:11:37.856779,insect,0.55,79,TRACKED,0.3112,0.3531,0.3329,0.3806
raspberrypi,21,2024-12-20T14:11:38.890362,insect,0.52,79,TRACKED,0.3164,0.3354,0.3355,0.3678
raspberrypi,21,2024-12-20T14:11:39.902034,insect,0.7,79,TRACKED,0.3212,0.3175,0.3427,0.3514
raspberrypi,21,2024-12-20T14:11:53.120899,insect,0.54,80,NEW,0.2902,0.2362,0.3102,0.2764
raspberrypi,21,2024-12-20T14:11:54.132880,insect,0.55,82,TRACKED,0.2887,0.241,0.3088,0.2784
raspberrypi,21,2024-12-20T14:11:55.145677,insect,0.58,82,TRACKED,0.2887,0.2407,0.3089,0.278
raspberrypi,21,2024-12-20T14:11:56.161232,insect,0.59,82,TRACKED,0.2888,0.2395,0.3093,0.2782
raspberrypi,21,2024-12-20T14:11:57.172789,insect,0.58,82,TRACKED,0.2891,0.2424,0.3094,0.2771
raspberrypi,21,2024-12-20T14:11:58.248324,insect,0.5,82,TRACKED,0.2894,0.243,0.3082,0.2775
raspberrypi,21,2024-12-20T14:12:00.211634,insect,0.51,82,TRACKED,0.2898,0.242,0.3085,0.2767
raspberrypi,21,2024-12-20T14:12:03.107531,insect,0.5,82,TRACKED,0.2889,0.2457,0.3083,0.2776
raspberrypi,21,2024-12-20T14:12:04.119937,insect,0.59,82,TRACKED,0.2878,0.2495,0.308,0.2794
raspberrypi,21,2024-12-20T14:12:06.314288,insect,0.55,82,TRACKED,0.2593,0.2317,0.2821,0.2606
raspberrypi,21,2024-12-20T14:12:17.911587,insect,0.5,83,NEW,0.1621,0.2563,0.1817,0.2929
raspberrypi,21,2024-12-20T14:12:19.071193,insect,0.53,84,NEW,0.1792,0.3197,0.1961,0.3522
raspberrypi,21,2024-12-20T14:12:20.084440,insect,0.62,85,TRACKED,0.1817,0.3516,0.1992,0.389
raspberrypi,21,2024-12-20T14:12:21.118064,insect,0.58,85,TRACKED,0.1901,0.3797,0.2056,0.4107
raspberrypi,21,2024-12-20T14:12:22.131584,insect,0.69,85,TRACKED,0.1846,0.3886,0.2035,0.4279
raspberrypi,21,2024-12-20T14:12:23.915375,insect,0.54,85,TRACKED,0.1675,0.4586,0.1856,0.498
raspberrypi,21,2024-12-20T14:12:24.926725,insect,0.67,85,TRACKED,0.1682,0.4909,0.1882,0.5288
raspberrypi,21,2024-12-20T14:12:25.939389,insect,0.58,85,TRACKED,0.1713,0.5045,0.1894,0.5454
raspberrypi,21,2024-12-20T14:12:26.950867,insect,0.62,85,TRACKED,0.1843,0.5382,0.2034,0.5737
raspberrypi,21,2024-12-20T14:12:34.066206,insect,0.52,86,NEW,0.1861,0.5529,0.2022,0.5823
raspberrypi,21,2024-12-20T14:12:42.404984,insect,0.52,87,NEW,0.1852,0.5552,0.2015,0.5851
raspberrypi,21,2024-12-20T14:12:43.522531,insect,0.5,89,NEW,0.1785,0.5879,0.1948,0.6169
raspberrypi,21,2024-12-20T14:12:45.754087,insect,0.52,89,TRACKED,0.1502,0.6001,0.1707,0.623
raspberrypi,21,2024-12-20T14:12:47.759546,insect,0.52,89,TRACKED,0.137,0.5295,0.1549,0.5608
raspberrypi,21,2024-12-20T14:12:48.834027,insect,0.54,89,TRACKED,0.1346,0.4839,0.1524,0.5156
raspberrypi,21,2024-12-20T14:13:00.850257,insect,0.59,90,NEW,0.1564,0.3809,0.1707,0.4098
raspberrypi,21,2024-12-20T14:13:45.196497,insect,0.51,91,NEW,0.1133,0.2066,0.1367,0.2501
raspberrypi,21,2024-12-20T14:13:46.669056,insect,0.52,91,TRACKED,0.1156,0.2243,0.1426,0.2624
raspberrypi,21,2024-12-20T14:13:47.702536,insect,0.52,91,TRACKED,0.1156,0.2247,0.1435,0.2615
raspberrypi,21,2024-12-20T14:13:48.862284,insect,0.51,91,TRACKED,0.115,0.2227,0.1419,0.2621
raspberrypi,21,2024-12-20T14:13:50.167395,insect,0.52,91,TRACKED,0.1153,0.2232,0.1406,0.261
raspberrypi,21,2024-12-20T14:13:51.178651,insect,0.51,91,TRACKED,0.1152,0.2233,0.1403,0.2603
raspberrypi,21,2024-12-20T14:13:52.189291,insect,0.5,91,TRACKED,0.115,0.2229,0.1409,0.2613
raspberrypi,21,2024-12-20T14:13:53.201127,insect,0.56,91,TRACKED,0.1141,0.2222,0.142,0.2591
raspberrypi,21,2024-12-20T14:13:54.213116,insect,0.61,91,TRACKED,0.1144,0.2228,0.142,0.2597
raspberrypi,21,2024-12-20T14:13:55.225560,insect,0.58,91,TRACKED,0.1157,0.2226,0.1422,0.2596
raspberrypi,21,2024-12-20T14:13:56.237690,insect,0.56,91,TRACKED,0.1157,0.2206,0.1429,0.2587
raspberrypi,21,2024-12-20T14:13:57.249824,insect,0.58,91,TRACKED,0.1146,0.2227,0.1426,0.2595
raspberrypi,21,2024-12-20T14:13:58.261970,insect,0.65,91,TRACKED,0.115,0.2214,0.1431,0.2584
raspberrypi,21,2024-12-20T14:13:59.272922,insect,0.64,91,TRACKED,0.1162,0.2205,0.1436,0.2584
raspberrypi,21,2024-12-20T14:14:00.284354,insect,0.68,91,TRACKED,0.1158,0.2199,0.1441,0.2575
raspberrypi,21,2024-12-20T14:14:01.296107,insect,0.68,91,TRACKED,0.1167,0.2201,0.1442,0.2571
raspberrypi,21,2024-12-20T14:14:02.306820,insect,0.64,91,TRACKED,0.1153,0.2205,0.1437,0.2586
raspberrypi,21,2024-12-20T14:14:03.325880,insect,0.68,91,TRACKED,0.1156,0.2206,0.1439,0.2578
raspberrypi,21,2024-12-20T14:14:04.360033,insect,0.5,91,TRACKED,0.1158,0.2217,0.1399,0.2627
raspberrypi,21,2024-12-20T14:14:05.372199,insect,0.55,91,TRACKED,0.1149,0.2259,0.1423,0.2613
raspberrypi,21,2024-12-20T14:14:06.387074,insect,0.54,91,TRACKED,0.1151,0.2242,0.1421,0.2618
raspberrypi,21,2024-12-20T14:14:07.399240,insect,0.56,91,TRACKED,0.1149,0.2241,0.1419,0.2606
raspberrypi,21,2024-12-20T14:14:08.415798,insect,0.52,91,TRACKED,0.1133,0.2198,0.139,0.2579
raspberrypi,21,2024-12-20T14:14:11.370271,insect,0.51,91,TRACKED,0.1131,0.2225,0.1398,0.2586
raspberrypi,21,2024-12-20T14:14:12.612294,insect,0.54,91,TRACKED,0.1131,0.2214,0.1398,0.258
raspberrypi,21,2024-12-20T14:14:13.708831,insect,0.54,91,TRACKED,0.1142,0.2204,0.1406,0.2551
raspberrypi,21,2024-12-20T14:14:14.784038,insect,0.51,91,TRACKED,0.1142,0.2196,0.1409,0.2557
raspberrypi,21,2024-12-20T14:14:15.795065,insect,0.54,91,TRACKED,0.1156,0.2196,0.1417,0.256
raspberrypi,21,2024-12-20T14:14:16.807154,insect,0.53,91,TRACKED,0.1161,0.2192,0.143,0.2544
raspberrypi,21,2024-12-20T14:14:18.009363,insect,0.53,91,TRACKED,0.1145,0.2195,0.1416,0.2562
raspberrypi,21,2024-12-20T14:14:19.021673,insect,0.56,91,TRACKED,0.1147,0.2195,0.1411,0.2549
raspberrypi,21,2024-12-20T14:14:20.032155,insect,0.54,91,TRACKED,0.1151,0.219,0.1416,0.2561
raspberrypi,21,2024-12-20T14:14:21.045996,insect,0.56,91,TRACKED,0.1143,0.2189,0.1415,0.2549
raspberrypi,21,2024-12-20T14:14:22.058169,insect,0.6,91,TRACKED,0.1142,0.2181,0.1417,0.2546
raspberrypi,21,2024-12-20T14:14:23.070547,insect,0.55,91,TRACKED,0.1147,0.2183,0.1413,0.255
raspberrypi,21,2024-12-20T14:14:24.082667,insect,0.52,91,TRACKED,0.1147,0.2196,0.1414,0.2548
raspberrypi,21,2024-12-20T14:14:25.099273,insect,0.6,91,TRACKED,0.1143,0.2185,0.1417,0.2549
raspberrypi,21,2024-12-20T14:14:26.111065,insect,0.53,91,TRACKED,0.1148,0.2186,0.1413,0.2556
raspberrypi,21,2024-12-20T14:14:27.165432,insect,0.57,91,TRACKED,0.1159,0.2174,0.1433,0.2556
raspberrypi,21,2024-12-20T14:14:28.177052,insect,0.53,91,TRACKED,0.1148,0.2182,0.1422,0.2545
raspberrypi,21,2024-12-20T14:14:29.189436,insect,0.53,91,TRACKED,0.1156,0.218,0.142,0.255
raspberrypi,21,2024-12-20T14:14:30.202143,insect,0.52,91,TRACKED,0.1154,0.2175,0.1427,0.2544
raspberrypi,21,2024-12-20T14:14:31.213023,insect,0.54,91,TRACKED,0.1154,0.2175,0.1423,0.255
raspberrypi,21,2024-12-20T14:14:32.335900,insect,0.51,91,TRACKED,0.1163,0.2173,0.1427,0.2546
raspberrypi,21,2024-12-20T14:14:33.348580,insect,0.56,91,TRACKED,0.1154,0.2183,0.1426,0.2542
raspberrypi,21,2024-12-20T14:14:34.361473,insect,0.62,91,TRACKED,0.1154,0.2165,0.1431,0.2539
raspberrypi,21,2024-12-20T14:14:35.373970,insect,0.61,91,TRACKED,0.1153,0.2183,0.1419,0.2546
raspberrypi,21,2024-12-20T14:14:36.389264,insect,0.59,91,TRACKED,0.1154,0.2176,0.1423,0.255
raspberrypi,21,2024-12-20T14:14:37.401854,insect,0.54,91,TRACKED,0.1149,0.2183,0.1425,0.254
raspberrypi,21,2024-12-20T14:14:38.414979,insect,0.57,91,TRACKED,0.1148,0.2181,0.1425,0.2537
raspberrypi,21,2024-12-20T14:14:39.427884,insect,0.64,91,TRACKED,0.1149,0.217,0.1428,0.2546
raspberrypi,21,2024-12-20T14:14:40.440451,insect,0.56,91,TRACKED,0.1162,0.2176,0.1425,0.2561
raspberrypi,21,2024-12-20T14:14:41.473735,insect,0.53,91,TRACKED,0.1143,0.2242,0.1417,0.2628
raspberrypi,21,2024-12-20T14:14:44.557502,insect,0.51,91,TRACKED,0.113,0.2256,0.1398,0.2626
raspberrypi,21,2024-12-20T14:14:45.591324,insect,0.51,91,TRACKED,0.1134,0.2247,0.1398,0.2626
raspberrypi,21,2024-12-20T14:14:47.041608,insect,0.5,91,TRACKED,0.1126,0.2247,0.1397,0.2619
raspberrypi,21,2024-12-20T14:14:49.049985,insect,0.58,91,TRACKED,0.1134,0.2257,0.1412,0.2639
raspberrypi,21,2024-12-20T14:14:50.250498,insect,0.51,91,TRACKED,0.1142,0.2251,0.1414,0.2645
raspberrypi,21,2024-12-20T14:14:51.261222,insect,0.52,91,TRACKED,0.1144,0.2242,0.1417,0.2647
raspberrypi,21,2024-12-20T14:14:52.277666,insect,0.57,91,TRACKED,0.1154,0.2232,0.1412,0.2613
raspberrypi,21,2024-12-20T14:14:53.290082,insect,0.57,91,TRACKED,0.1148,0.2232,0.1409,0.2617
raspberrypi,21,2024-12-20T14:14:54.302578,insect,0.64,91,TRACKED,0.115,0.2224,0.1411,0.2603
raspberrypi,21,2024-12-20T14:14:55.314953,insect,0.57,91,TRACKED,0.1153,0.223,0.1413,0.2608
raspberrypi,21,2024-12-20T14:14:56.329021,insect,0.52,91,TRACKED,0.1153,0.2233,0.1413,0.2613
raspberrypi,21,2024-12-20T14:15:52.211002,insect,0.53,92,NEW,0.0983,0.2683,0.1174,0.3072
raspberrypi,21,2024-12-20T14:15:53.266295,insect,0.6,93,TRACKED,0.1019,0.2996,0.1192,0.3391
raspberrypi,21,2024-12-20T14:15:54.279107,insect,0.53,93,TRACKED,0.1142,0.328,0.1321,0.357
raspberrypi,21,2024-12-20T14:15:57.913612,insect,0.56,94,NEW,0.1854,0.3083,0.2028,0.3298
raspberrypi,21,2024-12-20T14:16:03.493504,insect,0.51,95,NEW,0.2738,0.2845,0.2955,0.3163
raspberrypi,21,2024-12-20T14:16:04.504255,insect,0.52,95,TRACKED,0.2739,0.2793,0.2938,0.3128
raspberrypi,21,2024-12-20T14:16:05.515297,insect,0.62,95,TRACKED,0.2765,0.2561,0.2943,0.2947
